scenario_name,game_name,run_profile,model_mode,condition_id,condition_label,agent_1_type,agent_2_type,personality_1,intensity_1,fixed_strategy_1,personality_2,intensity_2,fixed_strategy_2,episodes_n,total_payoff_1_mean,total_payoff_1_std,total_payoff_1_median,total_payoff_2_mean,total_payoff_2_std,total_payoff_2_median,pair_total_payoff_mean,pair_total_payoff_std,pair_total_payoff_median,avg_payoff_1_mean,avg_payoff_1_std,avg_payoff_1_median,avg_payoff_2_mean,avg_payoff_2_std,avg_payoff_2_median,avg_pair_payoff_mean,avg_pair_payoff_std,avg_pair_payoff_median,mean_overall_state_1_mean,mean_overall_state_1_std,mean_overall_state_1_median,mean_overall_state_2_mean,mean_overall_state_2_std,mean_overall_state_2_median,final_overall_state_1_mean,final_overall_state_1_std,final_overall_state_1_median,final_overall_state_2_mean,final_overall_state_2_std,final_overall_state_2_median,negative_state_share_1_mean,negative_state_share_1_std,negative_state_share_1_median,negative_state_share_2_mean,negative_state_share_2_std,negative_state_share_2_median,pd_cooperation_rate_1_mean,pd_cooperation_rate_1_std,pd_cooperation_rate_1_median,pd_cooperation_rate_2_mean,pd_cooperation_rate_2_std,pd_cooperation_rate_2_median,pd_mutual_cooperation_rate_mean,pd_mutual_cooperation_rate_std,pd_mutual_cooperation_rate_median,pd_unilateral_exploitation_rate_mean,pd_unilateral_exploitation_rate_std,pd_unilateral_exploitation_rate_median,pd_mutual_defection_rate_mean,pd_mutual_defection_rate_std,pd_mutual_defection_rate_median,pd_recovery_after_defection_proxy_mean,pd_recovery_after_defection_proxy_std,pd_recovery_after_defection_proxy_median,bos_agreement_rate_mean,bos_agreement_rate_std,bos_agreement_rate_median,bos_coordination_streak_mean_mean,bos_coordination_streak_mean_std,bos_coordination_streak_mean_median,bos_coordination_streak_max_mean,bos_coordination_streak_max_std,bos_coordination_streak_max_median,bos_coordination_imbalance_mean,bos_coordination_imbalance_std,bos_coordination_imbalance_median,bos_fair_turn_taking_index_mean,bos_fair_turn_taking_index_std,bos_fair_turn_taking_index_median,ug_acceptance_rate_mean,ug_acceptance_rate_std,ug_acceptance_rate_median,ug_mean_offer_mean,ug_mean_offer_std,ug_mean_offer_median,ug_offer_std_mean,ug_offer_std_std,ug_offer_std_median,ug_fair_offer_rate_mean,ug_fair_offer_rate_std,ug_fair_offer_rate_median,ug_proposer_responder_inequality_mean,ug_proposer_responder_inequality_std,ug_proposer_responder_inequality_median
S2,Battle of Sexes,paper,reported_runs_compat,S2_013_Battle_of_Sexes_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,emotional,fixed_strategy,neutral,neutral,,neutral,neutral,always_cooperate,20,376.35,270.99894372487876,586.5,250.9,180.6659624832525,391.0,627.25,451.66490620813124,977.5,1.88175,1.3549947186243938,2.9325,1.2545,0.9033298124162625,1.955,3.13625,2.2583245310406563,4.8875,-0.12583534458488277,0.4421051121986078,0.2095974495580261,-0.4257725780062244,0.22235448763161442,-0.26126385218005704,-0.20467332438109206,0.49134904262487805,0.14395561037754107,-0.48575363209410305,0.23836222437073284,-0.33458368248777626,0.3855,0.4530477347918208,0.06999999999999999,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,0.62725,0.45166490620813127,0.9775,105.00265151515151,90.20767149869508,94.75,122.85,91.27172344160047,189.5,0.75,0.4330127018922193,1.0,0.25,0.4330127018922193,0.0,,,,,,,,,,,,,,,
S2,Battle of Sexes,paper,reported_runs_compat,S2_014_Battle_of_Sexes_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,emotional,fixed_strategy,neutral,neutral,,neutral,neutral,always_defect,20,82.6,140.55902674677284,0.0,123.9,210.83854012015925,0.0,206.5,351.3975668669321,0.0,0.413,0.7027951337338642,0.0,0.6195,1.0541927006007963,0.0,1.0325,1.7569878343346603,0.0,-0.6333747621920869,0.17133177777237124,-0.7323522749348269,-0.5379498701138428,0.34065044670228334,-0.7323522749348269,-0.6828394174133683,0.1577963111930577,-0.7499999999999981,-0.6086344560036725,0.33195209124476854,-0.7499999999999981,1.0,0.0,1.0,0.80975,0.34834420836293517,1.0,,,,,,,,,,,,,,,,,,,0.2065,0.3513975668669321,0.0,29.859,61.58254410951207,0.0,37.25,68.11745371048451,0.0,0.4,0.4898979485566356,0.0,0.6,0.4898979485566356,1.0,,,,,,,,,,,,,,,
S2,Battle of Sexes,paper,reported_runs_compat,S2_015_Battle_of_Sexes_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,emotional,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,527.4,84.83360183323587,584.0,433.6,72.23946289944298,400.0,961.0,61.85870997684966,995.0,2.637,0.42416800916617936,2.92,2.168,0.3611973144972149,2.0,4.805,0.3092935498842483,4.975,0.06602436957921796,0.20104425204756332,0.19926416451272635,-0.15647437573592105,0.17499584410385155,-0.2405972911312447,0.08598243131271056,0.2814948216159722,0.25822372958582784,-0.19416757958069675,0.21339998580501685,-0.2583324536436822,0.32025,0.37695316353626745,0.08750000000000001,0.77725,0.34461382372156807,1.0,,,,,,,,,,,,,,,,,,,0.961,0.06185870997684966,0.995,121.600490430622,82.71541508325728,149.25,170.95,42.20838186900796,198.5,0.8181107392484605,0.3264040766983433,1.0,0.1818892607515396,0.3264040766983433,0.0,,,,,,,,,,,,,,,
S2,Battle of Sexes,paper,reported_runs_compat,S2_016_Battle_of_Sexes_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,rational,fixed_strategy,neutral,neutral,,neutral,neutral,always_cooperate,20,600.0,0.0,600.0,400.0,0.0,400.0,1000.0,0.0,1000.0,3.0,0.0,3.0,2.0,0.0,2.0,5.0,0.0,5.0,0.24059729113124453,0.0,0.24059729113124453,-0.2405972911312447,0.0,-0.2405972911312447,0.25833245364368196,0.0,0.25833245364368196,-0.2583324536436822,0.0,-0.2583324536436822,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,200.0,0.0,200.0,200.0,0.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
S2,Battle of Sexes,paper,reported_runs_compat,S2_017_Battle_of_Sexes_rational_vs_always_defect,rational__vs__fixed-always_defect,rational,fixed_strategy,neutral,neutral,,neutral,neutral,always_defect,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7323522749348269,0.0,-0.7323522749348269,-0.7323522749348269,0.0,-0.7323522749348269,-0.7499999999999981,0.0,-0.7499999999999981,-0.7499999999999981,0.0,-0.7499999999999981,1.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
S2,Battle of Sexes,paper,reported_runs_compat,S2_018_Battle_of_Sexes_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,rational,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,600.0,0.0,600.0,400.0,0.0,400.0,1000.0,0.0,1000.0,3.0,0.0,3.0,2.0,0.0,2.0,5.0,0.0,5.0,0.24059729113124453,0.0,0.24059729113124453,-0.2405972911312447,0.0,-0.2405972911312447,0.25833245364368196,0.0,0.25833245364368196,-0.2583324536436822,0.0,-0.2583324536436822,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,200.0,0.0,200.0,200.0,0.0,200.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
S2,Ultimatum Game,paper,reported_runs_compat,S2_019_Ultimatum_Game_emotional_rational_vs_always_cooperate,hybrid-neutral-neutral__vs__fixed-always_cooperate,emotional_rational,fixed_strategy,neutral,neutral,,neutral,neutral,always_cooperate,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S2,Ultimatum Game,paper,reported_runs_compat,S2_020_Ultimatum_Game_emotional_rational_vs_always_defect,hybrid-neutral-neutral__vs__fixed-always_defect,emotional_rational,fixed_strategy,neutral,neutral,,neutral,neutral,always_defect,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7323522749348269,0.0,-0.7323522749348269,-0.7323522749348269,0.0,-0.7323522749348269,-0.7499999999999981,0.0,-0.7499999999999981,-0.7499999999999981,0.0,-0.7499999999999981,1.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S2,Ultimatum Game,paper,reported_runs_compat,S2_021_Ultimatum_Game_emotional_rational_vs_tit_for_tat,hybrid-neutral-neutral__vs__fixed-tit_for_tat,emotional_rational,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S2,Ultimatum Game,paper,reported_runs_compat,S2_022_Ultimatum_Game_emotional_vs_always_cooperate,emotional-neutral-neutral__vs__fixed-always_cooperate,emotional,fixed_strategy,neutral,neutral,,neutral,neutral,always_cooperate,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S2,Ultimatum Game,paper,reported_runs_compat,S2_023_Ultimatum_Game_emotional_vs_always_defect,emotional-neutral-neutral__vs__fixed-always_defect,emotional,fixed_strategy,neutral,neutral,,neutral,neutral,always_defect,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7323522749348269,0.0,-0.7323522749348269,-0.7323522749348269,0.0,-0.7323522749348269,-0.7499999999999981,0.0,-0.7499999999999981,-0.7499999999999981,0.0,-0.7499999999999981,1.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.055,0.0,4.055,0.22798026230355994,0.0,0.22798026230355994,1.0,0.0,1.0,0.0,0.0,0.0
S2,Ultimatum Game,paper,reported_runs_compat,S2_024_Ultimatum_Game_emotional_vs_tit_for_tat,emotional-neutral-neutral__vs__fixed-tit_for_tat,emotional,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,1000.0,0.0,1000.0,1000.0,0.0,1000.0,2000.0,0.0,2000.0,5.0,0.0,5.0,5.0,0.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S2,Ultimatum Game,paper,reported_runs_compat,S2_025_Ultimatum_Game_rational_vs_always_cooperate,rational__vs__fixed-always_cooperate,rational,fixed_strategy,neutral,neutral,,neutral,neutral,always_cooperate,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.24059729113124453,0.0,0.24059729113124453,-0.2405972911312447,0.0,-0.2405972911312447,0.25833245364368196,0.0,0.25833245364368196,-0.2583324536436822,0.0,-0.2583324536436822,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0
S2,Ultimatum Game,paper,reported_runs_compat,S2_026_Ultimatum_Game_rational_vs_always_defect,rational__vs__fixed-always_defect,rational,fixed_strategy,neutral,neutral,,neutral,neutral,always_defect,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7323522749348269,0.0,-0.7323522749348269,-0.7323522749348269,0.0,-0.7323522749348269,-0.7499999999999981,0.0,-0.7499999999999981,-0.7499999999999981,0.0,-0.7499999999999981,1.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
S2,Ultimatum Game,paper,reported_runs_compat,S2_027_Ultimatum_Game_rational_vs_tit_for_tat,rational__vs__fixed-tit_for_tat,rational,fixed_strategy,neutral,neutral,,neutral,neutral,tit_for_tat,20,1200.0,0.0,1200.0,800.0,0.0,800.0,2000.0,0.0,2000.0,6.0,0.0,6.0,4.0,0.0,4.0,10.0,0.0,10.0,0.24059729113124453,0.0,0.24059729113124453,-0.2405972911312447,0.0,-0.2405972911312447,0.25833245364368196,0.0,0.25833245364368196,-0.2583324536436822,0.0,-0.2583324536436822,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0
