scenario_name,game_name,run_profile,model_mode,condition_label,episodes_n,pair_total_payoff_mean,agent_1_payoff_mean,agent_2_payoff_mean,agent_1_mean_overall_state,agent_2_mean_overall_state,agent_1_negative_state_share,agent_2_negative_state_share,game_metric_name,game_metric_value,interpretation_guardrail
S2,Battle of Sexes,paper,integrated_model,rational__vs__fixed-always_cooperate,20,1000.0,600.0,400.0,0.9003265450588088,0.7693205844218222,0.0,0.0,agreement rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.
S2,Battle of Sexes,paper,integrated_model,rational__vs__fixed-always_defect,20,0.0,0.0,0.0,-0.46162320799299755,-0.46162320799299755,1.0,1.0,agreement rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.
S2,Battle of Sexes,paper,integrated_model,rational__vs__fixed-tit_for_tat,20,1000.0,600.0,400.0,0.9003265450588088,0.7693205844218222,0.0,0.0,agreement rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.
S2,Ultimatum Game,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-always_cooperate,20,2000.0,1000.0,1000.0,0.5369992691447881,0.6052521295455218,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.
S2,Ultimatum Game,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-always_defect,20,0.0,0.0,0.0,-0.17638958846954214,0.2831635933358941,1.0,0.0,acceptance rate / mean offer,0.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.
S2,Ultimatum Game,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-tit_for_tat,20,2000.0,1000.0,1000.0,0.5369992691447881,0.6052521295455218,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.
S2,Ultimatum Game,paper,integrated_model,emotional-neutral-neutral__vs__fixed-always_cooperate,20,2000.0,1000.0,1000.0,0.5369992691447881,0.6052521295455218,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.
S2,Ultimatum Game,paper,integrated_model,emotional-neutral-neutral__vs__fixed-always_defect,20,0.0,0.0,0.0,-0.17638958846954214,0.2831635933358941,1.0,0.0,acceptance rate / mean offer,0.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.
S2,Ultimatum Game,paper,integrated_model,emotional-neutral-neutral__vs__fixed-tit_for_tat,20,2000.0,1000.0,1000.0,0.5369992691447881,0.6052521295455218,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.
S2,Ultimatum Game,paper,integrated_model,rational__vs__fixed-always_cooperate,20,2000.0,1200.0,800.0,0.5851474158880704,0.38094046512865776,0.0,0.0,acceptance rate / mean offer,1.0 / 4.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.
S2,Ultimatum Game,paper,integrated_model,rational__vs__fixed-always_defect,20,0.0,0.0,0.0,-0.11146368929310636,0.33284164847625614,0.965,0.0,acceptance rate / mean offer,0.0 / 4.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.
S2,Ultimatum Game,paper,integrated_model,rational__vs__fixed-tit_for_tat,20,2000.0,1200.0,800.0,0.5851474158880704,0.38094046512865776,0.0,0.0,acceptance rate / mean offer,1.0 / 4.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.
